Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
20.2,Male,41422.626773172764,Yes,4.819727561476957,75.1058682848556,2,29.4,Yes,No,5.3,1.85,1.5,1.54,Year 4,CS,Bachelor,0
44.11978556009469,Female,43593.765122219986,Yes,5.662341099448712,79.56445205977002,2,36.0,Yes,Yes,3.7,2.83,3.08,3.1,Year 3,CS,Bachelor,0
36.47151958020403,Male,56671.215112857404,Yes,4.755994497732074,69.32502130257566,1,9.8,Yes,No,5.7,2.11,2.72,2.66,Year 3,Science,Bachelor,0
24.7,Male,43060.16659662049,Yes,7.1185377138100225,75.70660432906375,1,12.5,No,No,5.2,1.7,1.24,1.14,Year 2,Science,Bachelor,0
19.1,Male,44657.975556827136,Yes,5.290338123198845,76.28976258461473,4,23.9,No,No,5.1,2.14,2.33,2.33,Year 1,CS,High School,0
17.8,Male,39236.82712372689,Yes,7.026359105311668,78.78705216129025,2,32.7,No,No,10.0,0.0,0.09,0.22,Year 2,CS,Bachelor,1
21.3,Male,119850.87188886407,Yes,7.028326875318898,66.28323952170213,3,29.0,Yes,Yes,5.2,1.69,1.45,1.42,Year 2,CS,PhD,0
38.349028123581434,Female,49223.50977512103,Yes,6.977722298069344,72.74388049399663,1,55.0,No,Yes,4.9,1.74,1.61,1.54,Year 4,CS,Bachelor,0
19.7,Male,84845.1001095186,No,8.052961748077488,72.8089607466139,4,13.8,Yes,No,7.5,1.6,2.17,2.27,Year 4,Arts,Bachelor,0
18.8,Male,81589.14674267282,No,4.457462710428386,71.5471473389768,1,38.7,No,No,6.2,1.59,1.66,1.66,Year 4,Arts,Bachelor,1
20.9,Male,100513.50223023709,No,6.125531354550195,77.67580618607727,3,37.6,Yes,No,2.1,2.84,3.36,3.3,Year 4,Science,High School,0
19.2,Female,41809.22491661978,Yes,5.629143856746872,94.61466274339944,1,48.7,No,No,2.7,3.67,3.41,3.41,Year 3,CS,High School,0
27.3,Male,33549.996608147034,No,4.886809923497815,74.27903281211854,3,31.0,No,Yes,7.5,0.96,0.81,0.83,Year 3,Engineering,Bachelor,0
40.53644422498837,Female,35677.693955401424,Yes,5.261085306043536,80.04119658321208,2,27.9,No,No,3.4,1.25,1.35,1.37,Year 3,Arts,Bachelor,1
20.6,Male,32803.876864835016,Yes,5.186883480371554,70.09821375019989,1,49.9,No,No,7.1,2.92,3.57,3.59,Year 2,CS,Bachelor,0
21.8,Female,42359.05875240189,No,6.331221005743435,90.62259882552368,2,44.8,No,Yes,6.9,3.22,3.68,3.67,Year 3,Science,Master,0
37.04482971635089,Male,58381.51665256646,Yes,7.624839849915752,75.8762916771157,1,36.4,Yes,No,3.4,4.0,4.0,3.97,Year 4,CS,High School,0
35.945113926071365,Female,181159.04346098824,Yes,5.710865392470208,66.53088829649796,1,39.7,Yes,No,6.4,2.06,2.32,2.24,Year 3,CS,Bachelor,0
30.940134773575807,Female,32613.845524197317,Yes,7.007696953416417,66.35119908672569,1,21.5,Yes,No,5.6,2.37,2.39,2.39,Year 1,Business,Bachelor,1
28.192143614238496,Male,45209.00351917425,No,4.714324850102161,76.49384951847624,1,41.3,Yes,Yes,6.5,2.2,1.8,1.78,Year 4,Engineering,Bachelor,0
21.0,Male,33942.867640947115,Yes,4.69863113693814,65.28273469303942,3,51.0,No,No,5.5,0.0,0.0,0.18,Year 3,Arts,High School,1
21.1,Female,49057.27204186655,Yes,5.6259927299691475,68.44381961438778,0,22.8,Yes,No,3.9,0.42,0.04,0.07,Year 2,Business,Bachelor,1
20.9,Female,101394.6578151237,Yes,7.58112412213371,88.53269393505471,2,21.7,Yes,Yes,2.6,1.65,1.81,1.82,Year 2,Business,High School,0
21.6,Male,42568.2550990124,Yes,8.918819180843089,91.9982722462029,5,40.7,No,Yes,5.6,3.13,3.41,3.41,Year 1,CS,High School,0
17.6,Female,60463.98723564843,Yes,3.1523222837425253,53.74372811536507,1,28.2,No,No,1.7,1.94,1.85,1.93,Year 3,Business,Bachelor,0
19.0,Male,100833.87243110116,Yes,5.107507271571272,67.62965625999462,1,35.7,Yes,No,4.9,1.2,1.11,1.11,Year 4,Business,PhD,0
18.3,Female,71753.31183441507,Yes,7.772536515331573,67.98337020386248,3,21.0,Yes,No,3.8,1.13,0.73,0.75,Year 2,Arts,Bachelor,1
19.8,Female,42486.210828066825,Yes,4.257964426626188,81.4908521780074,5,19.5,No,No,4.6,1.65,1.98,1.98,Year 1,Engineering,High School,0
28.011057695968475,Male,41972.648576716136,Yes,4.740366786974038,78.65844156277483,2,31.2,No,No,10.0,0.0,0.46,0.44,Year 4,CS,Bachelor,0
20.6,Male,33069.74404641002,Yes,9.943891599431591,69.47072608947346,3,43.9,No,No,5.4,4.0,4.0,4.0,Year 3,Arts,Bachelor,0
21.2,Male,38969.916051492444,Yes,7.211741492091257,53.314331767537084,3,9.5,No,Yes,5.0,2.89,2.27,2.27,Year 4,Engineering,High School,0
26.4,Female,46268.3257004594,Yes,6.688774853029457,90.96890044714131,2,25.0,No,Yes,9.1,0.87,1.19,1.19,Year 1,CS,High School,1
18.5,Male,138490.18730073082,Yes,4.444410353040596,76.67171316569537,4,32.4,Yes,No,6.1,0.21,0.29,0.29,Year 1,Science,Bachelor,0
24.7,Female,89047.04039498555,Yes,4.71851059658248,73.29303398366119,0,24.9,No,Yes,6.4,1.62,1.24,1.23,Year 3,CS,Bachelor,0
23.4,Female,35545.49854949598,No,6.521164028437729,73.61610474902041,1,20.0,No,No,5.3,0.91,1.08,1.16,Year 3,CS,High School,0
19.7,Male,48148.59005183737,Yes,7.163394258600832,76.28129639449403,2,19.2,Yes,Yes,5.9,4.0,4.0,4.0,Year 4,CS,Master,0
43.4106225409588,Male,45100.1770032364,Yes,4.404986573466779,62.48756660626839,2,31.5,Yes,No,6.4,2.03,2.03,2.06,Year 2,Engineering,Bachelor,0
26.1,Male,67471.50158189838,Yes,6.374426736479131,71.57260283917442,5,21.0,No,No,8.0,3.5,3.4,3.4,Year 3,CS,Bachelor,0
39.87607988945214,Female,51525.75622900648,Yes,6.040647054246515,71.22218748842762,2,36.6,No,Yes,7.1,3.29,3.33,3.27,Year 4,CS,Bachelor,0
43.36904619743307,Male,42162.26451873085,Yes,3.215814107063054,72.2858930811567,0,19.5,Yes,No,2.3,1.95,2.31,2.29,Year 4,CS,Master,0
41.95829656909449,Male,41931.742320103214,Yes,6.025219236817323,88.08782814761236,1,17.7,No,No,8.3,1.58,1.07,1.07,Year 1,CS,Bachelor,0
32.523683325119464,Female,80894.48636900049,Yes,5.450107200246681,60.26250838528969,1,30.9,Yes,No,8.3,1.5,1.2,1.18,Year 4,Engineering,Bachelor,1
22.6,Female,106061.08646781376,Yes,4.2845531924048625,68.15009272175752,3,56.8,Yes,No,4.8,2.15,1.91,1.98,Year 3,Engineering,Master,0
29.943988440059286,Male,46658.223272103336,Yes,4.709152655044665,61.95440037943719,1,35.0,No,No,4.2,1.39,1.21,1.21,Year 1,CS,High School,0
19.9,Female,62836.70454034379,Yes,5.765400270027906,71.01476433966408,2,19.7,Yes,No,5.8,2.67,2.36,2.35,Year 3,Science,Master,0
17.1,Male,135690.55181566783,Yes,4.329455736813618,67.5239326833174,5,14.9,No,No,3.4,2.19,1.92,1.9,Year 2,Science,Bachelor,1
19.0,Female,50773.81995533905,No,9.268360545790923,55.563449985704366,0,25.8,No,No,6.5,2.47,2.3,2.3,Year 3,Science,High School,0
22.2,Female,44740.08652535309,No,4.102122835641337,80.7694226963914,3,19.6,Yes,No,4.1,2.77,2.71,2.77,Year 4,Engineering,High School,0
24.0,Male,101863.64323699601,Yes,6.2800811015489675,67.9067260318067,1,30.9,Yes,No,6.1,0.32,0.11,0.13,Year 2,Engineering,High School,1
40.31176194912942,Female,54914.30836797691,Yes,4.694243952268584,64.49367987470522,1,34.9,No,No,3.3,2.97,2.88,2.86,Year 3,Business,High School,0
25.3,Male,37627.236262093764,Yes,10.022031084596101,84.78015862528964,2,6.2,Yes,No,3.4,2.29,2.23,2.21,Year 4,Arts,High School,0
43.658340307928846,Male,33383.518773687196,Yes,7.339734078342573,71.2498780174612,1,33.3,No,Yes,6.0,2.68,2.74,2.74,Year 1,CS,High School,0
20.4,Female,67915.4336027648,No,6.739401587859609,67.97461609131564,1,42.1,No,Yes,1.0,4.0,3.42,3.42,Year 3,Arts,Bachelor,0
24.6,Female,116335.9127557513,Yes,7.7169511162196125,91.0843091053207,2,36.7,No,Yes,5.3,2.77,2.84,2.87,Year 3,CS,High School,0
23.1,Male,99662.62410557321,Yes,7.868743262825585,68.04963510006473,1,35.6,No,Yes,5.1,3.48,3.72,3.67,Year 3,Arts,Master,0
18.6,Male,78336.8795005372,Yes,9.209205677363975,75.485499082969,1,30.4,Yes,Yes,9.2,2.04,1.75,1.75,Year 1,Business,Master,1
22.7,Male,79520.95134920879,No,6.166925612684662,62.88254477046072,1,40.7,Yes,Yes,6.6,1.47,1.59,1.63,Year 3,Arts,Bachelor,1
21.2,Female,41960.392417570394,Yes,5.343960003243463,92.56209615803716,1,35.3,Yes,No,4.3,2.93,2.91,2.91,Year 1,CS,Bachelor,0
41.15164269569634,Female,51416.8590073913,Yes,4.7355564999007385,84.26623763507196,1,44.2,Yes,No,5.5,0.64,0.7,0.77,Year 2,Engineering,High School,0
22.2,Female,52148.07320026838,No,7.149739973033908,66.73292420290672,3,25.4,No,No,10.0,2.28,2.9,2.92,Year 4,Business,Bachelor,0
22.5,Male,104195.06540411076,Yes,5.154778204957331,61.9683249908486,0,61.0,No,No,2.6,4.0,3.91,3.91,Year 1,CS,Bachelor,0
23.6,Male,149848.2409737276,Yes,4.949222750705703,73.36597292517858,1,37.1,No,No,1.6,3.56,3.18,3.13,Year 2,Science,Master,0
43.346415377937745,Female,167145.61577172755,Yes,6.059282288839564,81.42048131237414,4,16.9,Yes,No,7.2,2.68,2.8,2.86,Year 4,CS,High School,0
17.0,Female,32657.627854104543,Yes,5.789381613060508,70.02106297541357,2,33.5,Yes,No,4.8,3.2,3.44,3.44,Year 1,CS,Bachelor,0
18.9,Male,48400.86653194969,Yes,6.003696277337361,73.96384943750394,6,15.0,No,No,6.9,2.14,2.24,2.2,Year 2,Engineering,Bachelor,0
22.3,Female,146824.61516510873,Yes,6.029856418258652,67.65144861930708,1,32.7,No,No,5.1,2.31,2.36,2.29,Year 2,Arts,Bachelor,0
21.9,Female,34336.2638542963,Yes,7.168627975026245,85.26758976707657,1,30.8,Yes,No,3.1,3.99,3.57,3.54,Year 3,CS,Bachelor,0
17.2,Male,45783.2944266949,Yes,6.289860259367235,73.71103220553053,4,50.9,Yes,No,6.6,2.86,2.89,2.83,Year 3,CS,Bachelor,0
21.0,Female,35544.156705209985,Yes,7.420019790840474,63.53796610604904,2,48.4,No,Yes,7.4,2.04,2.07,2.13,Year 4,Science,Bachelor,0
24.1,Male,46625.19947281982,Yes,6.400506056790327,71.44836399724686,0,14.3,Yes,Yes,3.2,1.96,2.13,2.13,Year 1,Arts,Bachelor,0
20.8,Female,38552.048284559234,Yes,6.099737506780688,63.376776311494936,4,23.7,No,No,8.8,0.01,0.0,0.0,Year 4,Business,High School,1
19.9,Male,36443.599184216175,Yes,5.372254327000986,70.58049064202204,1,35.4,Yes,Yes,5.8,2.62,2.48,2.52,Year 3,CS,High School,0
22.4,Female,45767.31730833645,Yes,3.9700001751649854,68.41874298748549,4,52.1,No,Yes,3.8,1.75,1.35,1.4,Year 2,Business,High School,0
22.1,Male,60456.02922413313,Yes,6.634248940795349,65.04737185416937,1,19.4,Yes,No,5.4,3.28,3.29,3.29,Year 1,Arts,Bachelor,0
22.2,Male,38174.21241361717,No,5.119685106368605,70.50042277191626,2,22.8,No,No,6.2,1.87,1.65,1.58,Year 3,Arts,Master,0
23.5,Female,66344.11329459648,Yes,5.05833352822414,81.95491980220918,2,43.6,Yes,Yes,5.0,1.81,0.85,0.77,Year 2,Science,Master,0
18.6,Female,102345.94721107715,Yes,4.811504778357643,57.09937441328775,5,52.4,Yes,No,4.9,2.03,1.67,1.7,Year 4,Science,Bachelor,0
22.0,Female,42098.39217749992,Yes,7.4689907161935185,79.95893280146022,1,20.2,No,No,7.0,3.43,3.69,3.69,Year 1,Arts,Master,0
20.5,Female,41479.43483096506,Yes,7.478995982435072,73.5791920303301,3,28.3,No,Yes,6.1,2.51,2.62,2.62,Year 2,Business,Master,0
43.04327152528299,Female,104506.95629337477,Yes,5.203883624910511,89.3835716377756,5,37.8,No,No,4.6,2.38,2.75,2.74,Year 2,Arts,Master,0
17.6,Female,88734.75818772083,No,6.40449000784617,71.32446123005822,0,25.9,Yes,No,4.3,3.05,3.49,3.49,Year 1,Science,Bachelor,0
20.9,Female,36852.065577864116,Yes,7.430523856819168,71.28183359211383,1,8.8,No,No,5.6,2.67,2.88,2.87,Year 4,Science,Bachelor,0
36.911970416138836,Female,65921.86398137132,Yes,4.968923358056451,82.60033168929681,2,5.0,No,Yes,10.0,1.01,1.25,1.33,Year 3,CS,High School,0
18.9,Female,42846.94580768209,Yes,6.97525899850487,72.02787784677635,0,20.5,Yes,No,3.6,3.63,3.4,3.41,Year 2,Science,Bachelor,0
25.2,Female,159243.01598376056,Yes,8.621139127989778,75.72952769121359,0,35.9,No,No,4.6,3.8,4.0,3.99,Year 3,CS,High School,0
33.42480229922698,Male,81722.42483509309,Yes,6.406956003865332,77.49029594215357,1,32.3,Yes,Yes,4.1,2.66,2.44,2.46,Year 4,CS,Bachelor,0
19.4,Male,38410.83396927577,Yes,4.085041923763053,72.81899597822934,4,37.3,Yes,No,3.8,4.0,3.9,3.98,Year 4,Arts,Bachelor,1
30.765854231088966,Male,37709.94866000455,Yes,5.004401545688782,89.59386714153572,0,31.5,No,No,4.2,3.69,3.57,3.55,Year 2,Science,High School,0
19.9,Female,36777.08468441741,Yes,5.844072203439236,72.40691030737666,2,38.9,Yes,No,4.1,3.73,4.0,4.0,Year 3,Arts,High School,0
35.00050331098366,Female,44218.535047511556,Yes,8.233758382920557,74.95932052330414,2,28.1,No,No,3.3,3.72,3.52,3.52,Year 1,CS,Bachelor,0
21.1,Male,41596.28914685638,No,6.049130057965434,83.44847976547305,3,33.8,Yes,No,5.9,2.27,2.54,2.54,Year 2,CS,Bachelor,0
22.1,Female,69925.20526410254,No,6.39120725624821,69.98991936377476,5,26.1,Yes,No,3.8,4.0,4.0,3.98,Year 3,CS,High School,1
19.8,Male,45188.71262114753,Yes,5.119491742918601,66.1468581641194,1,10.7,Yes,No,2.3,2.15,1.84,1.84,Year 3,Science,Bachelor,0
26.3,Male,32997.05461153612,Yes,8.428104133690779,82.0920727543684,2,39.2,No,No,7.2,2.82,3.16,3.08,Year 3,Business,Bachelor,0
20.2,Male,44400.206241930035,Yes,6.3532750690842885,67.61999416669616,2,49.9,No,No,3.2,1.83,2.24,2.14,Year 4,CS,High School,0
24.3,Female,33228.73279106423,Yes,6.835708869637839,60.72601331124646,0,16.1,No,No,8.0,1.12,1.2,1.09,Year 2,CS,Master,1
21.5,Female,33024.77355453356,Yes,6.719782340424286,67.79583727909653,1,48.5,No,No,3.7,3.68,3.49,3.42,Year 2,CS,Bachelor,0
18.9,Female,66581.24601140572,Yes,6.907702340780825,78.09669515574724,4,5.0,No,No,8.2,2.01,1.44,1.44,Year 2,CS,Master,0
19.3,Female,39043.59702563969,Yes,6.365688054592917,66.25928287033918,0,30.9,Yes,No,4.3,1.65,1.88,1.86,Year 4,Business,Bachelor,0
31.029231193501126,Male,75877.73013499938,Yes,7.435848917812552,65.16626176138669,2,38.8,No,Yes,4.1,2.39,2.1,2.04,Year 3,CS,Master,1
20.7,Male,38832.209985784895,Yes,5.1756245646562125,80.17427868747185,0,51.7,No,No,4.7,2.49,2.46,2.44,Year 4,CS,Bachelor,0
41.326593982316524,Female,87504.63377937021,Yes,5.39484571235646,70.70427435051691,3,19.5,No,Yes,5.8,3.73,3.54,3.59,Year 3,CS,Bachelor,0
22.5,Male,89683.47483048354,Yes,5.868748536133812,79.89320919181273,2,31.7,No,No,3.2,4.0,3.59,3.55,Year 3,Arts,High School,0
24.5,Male,38023.248432477754,Yes,5.1660153734000085,70.23231254988819,0,34.6,No,No,8.0,0.79,0.73,0.73,Year 1,CS,Master,0
20.2,Male,73302.37805524092,No,4.606280304020036,76.94741347394152,5,49.4,No,No,8.4,1.77,1.62,1.63,Year 2,CS,Bachelor,0
