Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
22.7,Male,32360.0,Yes,3.5054844692373766,85.5,0,49.6,Yes,Yes,7.37088033107741,0.75,0.66,0.62,Year 4,Business,Bachelor,1
19.7,Female,25000.0,Yes,5.956346844431684,76.4,1,25.7,Yes,Yes,5.852127613252334,2.5,2.52,2.52,Year 1,Business,Master,0
19.8,Female,25000.0,Yes,6.24958173155039,86.7,0,23.1,No,No,4.690347417575582,2.43,2.73,2.75,Year 4,CS,Master,0
23.7,Female,25000.0,Yes,4.9305348913528855,77.0,1,38.3,No,No,3.504813028616315,3.77,4.0,4.0,Year 4,Business,Master,0
18.9,Male,68572.0,Yes,3.6194642059842947,87.3,1,10.2,No,No,6.1865011662506095,1.42,1.52,1.46,Year 4,CS,PhD,0
19.8,Male,25000.0,Yes,3.8831614399133723,84.7,1,19.3,Yes,Yes,6.04506091488144,1.49,1.51,1.45,Year 3,Engineering,High School,1
22.7,Male,27230.0,Yes,2.8723101278344445,79.9,2,39.1,No,No,3.587350240667366,2.07,2.38,2.38,Year 1,Engineering,High School,0
23.0,Female,25000.0,Yes,4.869761248718077,84.3,2,34.4,No,No,7.28045140909306,4.0,3.74,3.74,Year 1,Arts,High School,0
17.3,Male,25000.0,No,5.974539291504228,77.5,1,22.3,No,No,8.471741801036048,0.94,0.33,0.33,Year 1,Arts,High School,1
22.4,Male,25000.0,Yes,5.64569347178834,86.8,3,30.9,Yes,Yes,5.400922015326002,3.59,3.41,3.42,Year 2,Science,Bachelor,0
23.3,Female,25000.0,Yes,5.609514863309618,91.1,3,40.0,No,Yes,4.715527763166197,2.56,2.58,2.57,Year 4,Business,High School,0
20.3,Male,43106.0,Yes,6.571299921914391,85.6,0,22.5,No,No,6.263051522733889,2.86,2.14,2.14,Year 1,Business,High School,0
21.8,Male,55315.0,No,3.702106800230318,80.1,1,18.7,No,Yes,9.584048529757741,0.61,0.8,0.86,Year 2,Science,PhD,1
18.0,Female,44836.0,Yes,5.285925604376339,93.3,2,54.7,Yes,Yes,6.49580737528046,2.26,2.58,2.64,Year 4,Arts,High School,0
21.7,Male,25000.0,Yes,3.3986734009712736,100.0,0,27.3,No,No,5.5375174978749335,1.64,1.8,1.81,Year 3,Arts,Master,0
24.2,Female,25000.0,Yes,6.834121138173382,77.8,4,40.0,No,No,9.280772745005335,1.11,0.98,1.01,Year 2,Business,Master,0
21.6,Male,49713.0,Yes,6.75893219108522,73.7,2,40.5,No,No,6.284542430828807,1.01,1.17,1.16,Year 2,Engineering,Bachelor,0
21.7,Female,25000.0,No,5.7082818552188535,90.1,2,53.5,Yes,No,6.081284067892649,2.92,2.76,2.77,Year 4,Business,High School,1
20.9,Male,34619.0,Yes,5.371636030258109,77.8,3,51.9,No,No,3.657042906538018,2.17,1.98,1.87,Year 3,Science,High School,0
21.3,Male,25000.0,Yes,4.610879315041398,82.0,0,45.2,No,No,6.185797745467662,1.68,2.12,2.17,Year 3,Business,High School,0
21.7,Male,25000.0,Yes,3.6444230775618767,77.1,3,22.1,Yes,No,2.15442213897641,4.0,3.99,3.99,Year 1,Business,High School,0
19.7,Female,25000.0,Yes,5.520062791733697,67.1,2,31.6,No,No,5.151456511767479,2.31,1.83,1.81,Year 3,CS,Bachelor,0
17.8,Male,33553.0,Yes,6.751646738884449,76.4,3,26.8,No,No,4.146715656144033,0.98,1.0,0.95,Year 4,CS,Bachelor,0
25.5,Male,28772.0,Yes,5.3633976950386835,89.3,1,43.8,Yes,No,5.893297264179907,0.07,0.0,0.1,Year 2,Science,Bachelor,1
20.8,Female,25000.0,No,4.231027480734759,79.5,1,17.7,No,Yes,7.189466493722584,2.11,1.92,1.92,Year 1,Engineering,Master,0
21.9,Male,25000.0,Yes,4.634424475687416,63.5,1,43.8,Yes,No,7.076617289827913,0.59,0.54,0.52,Year 4,Science,High School,0
21.1,Female,109707.0,No,5.494237328929219,83.3,3,37.3,Yes,No,4.467215294625625,3.26,2.82,2.87,Year 2,Engineering,Master,0
21.6,Female,25000.0,Yes,2.336751203189628,88.8,0,6.7,Yes,No,4.0638023134962165,2.35,2.75,2.63,Year 2,Science,High School,0
19.3,Female,51302.0,Yes,7.690997041432381,90.7,1,24.4,No,No,7.08048686721533,2.83,2.41,2.33,Year 4,Engineering,Bachelor,0
18.9,Male,51731.0,Yes,5.061224123036763,82.2,0,42.2,No,No,7.50001201015556,0.25,0.48,0.49,Year 4,Business,Master,1
22.3,Female,25000.0,Yes,4.405304399466889,88.4,0,10.7,Yes,No,7.026796422652103,2.73,2.81,2.78,Year 4,Arts,Master,0
18.8,Male,25000.0,No,1.4808428932763285,81.5,2,39.6,No,No,5.944855989083682,0.0,0.0,0.0,Year 1,Arts,Bachelor,0
17.0,Female,25228.0,Yes,6.6293865247414985,72.9,1,42.8,No,No,6.629609839949286,0.69,0.59,0.53,Year 2,Business,Master,1
17.7,Male,118928.0,No,4.007677650465251,75.7,0,31.7,No,Yes,5.817692966982221,1.16,1.03,1.03,Year 1,Science,High School,1
20.8,Female,25000.0,Yes,4.923443784508416,69.0,4,17.3,Yes,No,6.293214103558723,0.18,0.5,0.5,Year 1,Engineering,PhD,0
18.1,Female,25000.0,Yes,5.2720838510708035,83.2,2,35.7,No,No,6.429324429742649,2.45,2.58,2.57,Year 2,Engineering,Bachelor,0
23.3,Male,25000.0,No,4.5825373621393535,84.4,2,21.7,Yes,No,6.649750671738861,2.86,3.02,3.06,Year 3,Business,Master,0
20.2,Male,25000.0,No,3.603013138579662,76.5,1,16.5,Yes,Yes,7.509415047391286,1.9,1.25,1.18,Year 4,Science,High School,1
24.6,Female,25000.0,Yes,4.833833431517521,72.2,3,34.6,No,Yes,5.208637373001631,1.33,1.43,1.47,Year 4,Arts,Bachelor,0
21.1,Female,48693.0,Yes,4.977721215228698,89.6,2,19.2,No,No,4.635273302645002,2.66,2.61,2.67,Year 3,Business,High School,0
23.4,Female,25000.0,Yes,7.272024862641498,82.2,1,43.2,Yes,Yes,6.167813538769685,1.75,2.39,2.46,Year 4,Business,Bachelor,0
22.5,Male,30794.0,Yes,7.586073592687461,77.0,2,36.4,No,No,6.195527836441306,1.24,1.07,1.16,Year 3,Science,Master,1
22.4,Female,38576.0,Yes,6.5198020644929855,86.3,1,28.4,No,No,3.5812292940986996,2.88,3.32,3.38,Year 2,Science,Bachelor,0
17.0,Female,34425.0,Yes,6.54898174869746,76.1,4,34.5,Yes,No,2.7053813736353463,1.92,2.03,2.03,Year 1,Engineering,Bachelor,0
23.3,Female,25000.0,Yes,3.800378924879466,83.2,2,25.7,Yes,No,4.345887457375502,0.69,0.59,0.59,Year 1,Science,Bachelor,1
19.4,Female,55436.0,Yes,6.264478856030175,74.8,1,28.1,Yes,Yes,7.009834541381684,1.04,0.93,0.95,Year 4,CS,Master,1
22.0,Female,35196.0,Yes,7.851278093139488,77.2,0,39.2,Yes,No,2.5665549092818987,4.0,4.0,4.0,Year 4,Arts,Master,0
19.9,Male,29226.0,Yes,5.84513199377506,83.6,1,21.8,No,Yes,6.365708928265306,0.07,0.61,0.76,Year 4,Arts,Bachelor,1
22.7,Female,29858.0,Yes,3.2448278582037946,84.0,3,41.5,Yes,Yes,7.575760924192863,2.42,2.17,2.22,Year 4,Arts,Bachelor,1
18.0,Male,28701.0,Yes,5.294356307338575,87.8,3,27.5,No,Yes,5.781076427705059,0.0,0.62,0.6,Year 4,Engineering,High School,1
23.2,Male,25000.0,Yes,6.330391526143044,98.4,0,39.2,Yes,Yes,8.611657447930382,2.22,1.84,1.85,Year 3,Science,Bachelor,0
21.2,Male,37458.0,Yes,4.245394290009592,71.0,0,36.1,Yes,No,6.3008315780349875,1.15,1.39,1.39,Year 1,Science,PhD,0
19.6,Female,25000.0,Yes,6.401193838625356,73.1,0,17.1,No,Yes,6.3724276502387465,3.27,3.62,3.71,Year 4,Science,High School,0
22.5,Female,88233.0,Yes,4.551834959103453,72.1,3,35.0,Yes,No,4.487027526888985,2.77,2.94,2.94,Year 1,Science,High School,1
20.7,Male,48449.0,Yes,3.4669281219625834,62.5,2,29.2,Yes,No,4.570614820700844,2.08,2.18,2.19,Year 4,CS,High School,0
20.8,Female,68667.0,Yes,4.555481653631749,93.2,2,31.5,Yes,No,6.558798188742723,3.47,3.38,3.37,Year 4,Arts,Bachelor,0
20.6,Female,25000.0,Yes,3.116866785589904,88.9,4,53.9,No,No,4.659486672196984,1.47,1.51,1.48,Year 4,Business,High School,0
23.2,Female,34042.0,Yes,6.2004331510223585,78.0,1,33.3,Yes,No,6.1424028672888396,1.67,1.54,1.54,Year 1,Engineering,Bachelor,1
23.6,Male,40916.0,No,5.472442055643008,89.0,1,44.6,Yes,No,9.46943790748798,2.2,2.45,2.36,Year 4,Engineering,Bachelor,0
18.0,Female,53700.0,Yes,4.873200509867718,74.5,3,23.8,No,No,7.754333268646364,1.72,1.19,1.17,Year 3,Science,PhD,1
24.2,Male,35589.0,Yes,2.5986833039732966,74.2,0,28.7,No,No,8.581320126771736,0.0,0.13,0.13,Year 1,Arts,PhD,1
20.4,Male,30153.0,Yes,5.777944138286243,70.4,2,36.4,No,No,6.9141847776786935,4.0,4.0,4.0,Year 1,CS,High School,0
21.6,Female,41136.0,Yes,4.466412545716504,69.4,1,23.0,No,No,5.621417110748174,1.16,0.8,0.75,Year 2,Arts,Bachelor,0
21.5,Female,25000.0,No,5.417221508726174,100.0,1,18.5,Yes,No,7.010333385033134,2.96,2.97,2.97,Year 1,Business,Master,0
26.3,Female,40204.0,Yes,5.16134996307143,67.9,4,35.9,No,No,5.0844857852984235,3.1,3.79,3.81,Year 2,Business,PhD,0
17.0,Male,25000.0,Yes,3.189336870778772,73.4,3,24.5,Yes,Yes,10.0,0.93,1.41,1.45,Year 3,Arts,High School,1
20.2,Female,163370.0,Yes,4.856061607652506,89.9,1,34.6,No,Yes,4.394302481983059,2.93,2.62,2.61,Year 4,Business,Bachelor,0
21.1,Male,44669.0,Yes,3.9221601763797387,79.2,1,33.0,Yes,No,4.49083168354615,2.9,3.11,3.14,Year 3,Arts,High School,0
21.2,Female,25000.0,Yes,6.097092539717038,97.1,0,27.9,No,No,6.720338083446719,1.96,1.8,1.8,Year 2,Science,Master,0
21.8,Female,25000.0,Yes,5.892603485592129,79.7,2,33.3,No,No,7.977082191284495,2.05,1.48,1.48,Year 2,CS,High School,0
21.7,Female,25000.0,Yes,5.205533381751977,84.3,2,35.7,Yes,Yes,6.078810839885917,2.79,2.66,2.66,Year 1,Arts,Bachelor,0
25.7,Male,33964.0,Yes,4.256578899648861,77.6,3,48.4,Yes,No,5.707050824129553,1.19,0.85,0.7,Year 2,Arts,Bachelor,1
20.9,Female,27611.0,Yes,3.948246685625455,85.1,7,31.5,Yes,No,8.431629264133644,1.65,1.25,1.25,Year 1,Engineering,High School,1
20.9,Male,36205.0,Yes,6.926546415643815,92.7,0,32.6,Yes,No,7.997944058446829,2.63,2.73,2.78,Year 3,Engineering,High School,0
20.9,Male,25000.0,Yes,4.731157075219215,91.7,2,33.2,No,No,3.524377026974042,2.22,1.95,1.95,Year 1,Arts,High School,0
24.1,Female,25000.0,Yes,4.033956544736804,73.1,1,25.5,No,No,3.148199457243612,4.0,4.0,4.0,Year 1,Engineering,Bachelor,0
19.6,Female,25000.0,Yes,5.568924491156088,90.6,1,35.7,No,No,3.43174417689311,2.95,2.63,2.61,Year 3,Science,PhD,0
22.4,Female,30273.0,Yes,3.3274833693205403,76.9,3,29.0,Yes,Yes,5.901556684375791,0.1,0.02,0.0,Year 4,Business,Bachelor,1
20.0,Female,25000.0,Yes,3.5390778702482715,78.1,2,45.9,Yes,No,6.749401385817177,2.74,2.48,2.48,Year 1,Engineering,Bachelor,0
17.0,Female,59073.0,Yes,7.194196028625529,88.0,0,10.2,Yes,No,9.609151573504601,1.88,2.26,2.21,Year 2,Engineering,High School,0
21.2,Male,47414.0,Yes,4.4394791843769505,92.3,0,30.7,No,No,4.867563789189209,3.67,3.73,3.73,Year 4,Arts,High School,0
20.9,Male,25000.0,No,5.460514826368371,83.1,1,38.9,No,No,6.661419997434612,2.59,2.36,2.31,Year 4,CS,PhD,0
22.9,Female,27746.0,Yes,2.8757788041649848,62.9,1,5.0,Yes,No,9.952476728151998,1.22,1.38,1.38,Year 2,CS,High School,1
20.1,Male,40325.0,Yes,2.0659839033960483,85.3,3,33.0,No,Yes,6.357709466588351,0.95,1.28,1.23,Year 2,Engineering,Bachelor,0
18.0,Male,29129.0,No,5.773120225164579,70.9,4,16.2,No,No,8.425578296867233,2.38,2.25,2.25,Year 1,CS,High School,0
24.1,Male,38461.0,Yes,4.442506780518876,80.4,4,46.1,No,No,7.666597595970752,3.32,3.4,3.4,Year 1,Science,Bachelor,0
22.8,Female,50712.0,Yes,5.204542552611455,76.2,3,47.0,Yes,Yes,5.596753474398624,2.74,3.02,3.08,Year 3,Business,Bachelor,0
23.3,Female,31230.0,Yes,6.1648200656534105,86.9,0,12.0,No,No,9.45026272176153,2.4,2.39,2.33,Year 3,Arts,Master,1
22.3,Female,25000.0,Yes,4.356294021405304,93.3,3,34.7,No,Yes,6.111563654596729,2.19,1.81,1.81,Year 3,Science,Master,0
21.1,Female,25000.0,Yes,5.600094501613636,81.2,2,29.4,No,No,2.6559198511758932,4.0,4.0,3.95,Year 3,Arts,Bachelor,0
24.4,Male,41815.0,No,4.0952554335055025,74.3,3,22.2,No,Yes,9.043484792257107,1.74,2.15,2.15,Year 1,Science,Bachelor,0
21.6,Male,42726.0,Yes,4.193045006466214,88.6,3,31.6,No,No,7.831096459802557,0.49,0.86,0.81,Year 4,CS,Bachelor,1
21.6,Male,48235.0,Yes,6.4472021448254235,68.4,2,28.7,Yes,No,6.9242664745333915,2.55,2.32,2.32,Year 1,Business,High School,1
21.0,Female,50822.0,Yes,7.41197858382693,78.1,1,34.3,No,No,4.974102542942807,4.0,3.87,3.87,Year 1,Engineering,High School,0
23.5,Male,60763.0,Yes,4.979704382000266,81.8,1,22.4,Yes,No,5.656917011566364,1.29,1.09,1.16,Year 2,CS,Bachelor,0
22.8,Male,25000.0,Yes,5.93001152709373,83.6,1,28.6,Yes,Yes,5.5193498009140045,4.0,3.98,3.98,Year 1,Business,Bachelor,0
18.8,Male,25000.0,Yes,6.527690532495897,85.5,4,33.1,Yes,Yes,6.925029140016565,2.45,2.22,2.19,Year 2,Engineering,Bachelor,0
20.6,Female,25000.0,Yes,3.5782406836010736,94.2,0,31.4,Yes,Yes,7.484813629821297,1.26,1.45,1.46,Year 2,Science,Bachelor,1
24.2,Male,25000.0,Yes,2.924053100844891,88.9,3,37.4,No,No,10.0,0.69,0.23,0.23,Year 1,Science,Bachelor,1
21.8,Female,25000.0,No,6.013634507029807,86.2,0,31.5,No,No,4.110792171333913,4.0,3.74,3.7,Year 4,Business,PhD,0
24.9,Female,25000.0,Yes,5.691040535984134,84.3,0,25.3,No,Yes,5.505534292226308,1.92,2.06,2.09,Year 4,Science,Bachelor,0
22.8,Female,45089.0,No,2.4253790032386475,76.3,1,30.3,Yes,Yes,6.244803008430252,1.9,2.05,2.07,Year 2,Arts,High School,1
24.3,Female,25000.0,Yes,6.851750548829578,81.7,2,38.9,No,Yes,5.524826241437272,0.14,0.0,0.0,Year 4,Business,Bachelor,1
19.8,Male,57159.0,Yes,6.612172828018517,74.1,3,17.9,No,No,5.6419095404116115,2.5,2.05,2.1,Year 2,Business,Master,0
24.1,Female,36047.0,Yes,6.753749033813829,82.0,0,31.9,No,Yes,7.120336244858089,0.8,0.5,0.5,Year 1,Arts,Bachelor,0
18.8,Male,48484.0,Yes,7.596649358607465,77.7,3,42.3,Yes,No,6.6081668080308695,1.79,2.15,2.17,Year 2,Science,High School,1
25.6,Female,25000.0,Yes,5.305503753865856,90.7,1,10.1,No,Yes,4.669718056183628,2.54,2.67,2.72,Year 3,Engineering,Bachelor,0
19.7,Male,25000.0,Yes,2.9385544114081528,96.0,0,12.9,No,No,2.4366816814289773,2.71,2.66,2.72,Year 3,Engineering,Bachelor,0
21.4,Male,40992.0,Yes,4.547780266616726,79.8,0,28.1,No,No,9.689789410088888,2.84,2.79,2.79,Year 1,Arts,Master,0
26.0,Male,26763.0,Yes,4.960764307145597,89.8,1,16.3,No,Yes,1.912519845868175,3.76,3.65,3.62,Year 4,Science,Bachelor,0
25.6,Female,33962.0,Yes,4.295961888941882,89.1,0,40.9,Yes,No,6.427649214452541,3.26,3.41,3.41,Year 1,CS,PhD,0
20.8,Male,25000.0,Yes,3.5186882633162293,85.0,3,29.9,No,No,5.69716846857698,3.64,3.36,3.35,Year 3,Engineering,Master,0
19.4,Female,25000.0,Yes,2.1685184264282316,72.3,1,17.0,No,No,6.350861940617857,0.5,0.45,0.44,Year 3,CS,Bachelor,1
22.8,Male,42342.0,Yes,7.340488235902937,84.5,1,12.4,Yes,No,8.201797878931794,3.21,3.27,3.19,Year 2,Science,High School,0
22.2,Male,30266.0,Yes,4.839829918165323,77.4,1,17.8,Yes,No,6.652724834857077,1.34,1.02,1.09,Year 4,Science,High School,0
23.4,Female,93802.0,Yes,5.148388466410143,83.9,2,23.4,No,No,7.064256257400273,3.25,3.28,3.16,Year 4,CS,Bachelor,0
22.0,Male,36347.0,Yes,3.741597126863292,87.3,4,25.1,No,No,6.244448084432977,2.43,2.1,2.03,Year 2,CS,Bachelor,0
21.9,Female,58902.0,Yes,5.162276991005504,82.6,4,19.1,Yes,No,4.994575802295217,2.65,2.7,2.67,Year 4,Business,High School,0
18.7,Female,57236.0,Yes,5.7127038569632465,84.1,3,38.7,No,No,9.462417639079423,0.53,0.6,0.57,Year 3,Business,Bachelor,1
21.7,Male,25000.0,Yes,2.685944623780698,75.3,5,26.4,No,No,6.140588805713355,1.48,1.57,1.55,Year 2,Science,Bachelor,0
18.4,Male,27117.0,Yes,3.3289208876985814,74.7,2,44.0,Yes,Yes,7.569390869366349,0.0,0.0,0.07,Year 4,Business,Master,1
17.8,Female,55198.0,Yes,4.740691710664151,82.9,0,38.4,No,No,7.283120022981915,0.0,0.0,0.03,Year 3,CS,Master,1
22.0,Female,37684.0,Yes,5.514446726028452,66.8,0,34.0,No,Yes,2.785516260256418,2.74,2.86,2.86,Year 1,CS,Bachelor,0
17.6,Female,25000.0,Yes,4.175068958528562,86.6,0,43.0,No,Yes,9.513477907744905,2.14,3.01,2.96,Year 3,Engineering,Bachelor,0
20.6,Male,25000.0,Yes,3.7791106292491277,95.1,1,24.5,No,No,6.388465619425352,2.13,2.19,2.16,Year 4,Business,High School,0
18.4,Female,28889.0,Yes,2.271487616765519,86.7,1,30.3,Yes,No,8.965371067254894,2.33,2.35,2.33,Year 4,Arts,Bachelor,0
22.1,Male,25000.0,Yes,5.377313472133849,88.1,2,39.2,Yes,Yes,5.273539402369752,1.94,1.88,1.79,Year 2,CS,High School,0
20.2,Male,34346.0,Yes,8.178797011269003,92.5,1,32.5,Yes,No,5.367504180173835,3.47,2.78,2.75,Year 3,Science,Bachelor,0
22.2,Male,25000.0,Yes,7.282114820040663,77.6,1,43.1,No,No,5.845447319871839,4.0,3.8,3.77,Year 3,Engineering,High School,0
24.4,Female,25000.0,Yes,5.02029890373926,78.4,5,40.6,Yes,Yes,7.050518117517532,2.28,2.07,2.02,Year 3,Business,Bachelor,0
22.5,Female,67939.0,Yes,4.253695049033875,80.5,2,37.6,Yes,No,4.7770249520420505,3.87,3.99,3.97,Year 3,CS,High School,0
20.3,Female,25000.0,Yes,6.096914939840061,93.0,2,41.7,No,No,7.761056499413443,3.45,3.12,3.13,Year 3,Arts,High School,1
21.9,Female,58899.0,Yes,3.444310035668644,83.5,0,13.3,No,No,6.351540819339211,3.48,3.41,3.38,Year 3,Arts,Master,0
23.8,Male,43144.0,No,5.9045593216957855,94.5,1,32.0,No,No,6.604316993361099,3.49,2.79,2.8,Year 2,Arts,Bachelor,0
22.5,Male,87440.0,Yes,4.96588685245129,86.8,2,34.2,Yes,Yes,3.8684214140877216,3.57,3.98,3.86,Year 4,Business,PhD,0
